4190236.0,1.9433638751506805,1
4330780.5,1.6366901099681854,1
3988792.0,1.595588058233261,1
3942071.5,1.6669066548347473,1
2850096.0,1.6138194799423218,1
2015558.625,1.955177903175354,1
2482158.75,1.5915497541427612,1
4340929.0,1.867021381855011,1
4375035.0,1.7787836790084839,1
2935345.75,1.9619410932064056,1
2071163.875,1.7119702696800232,1
3598065.0,1.9737857580184937,1
3090602.0,1.8251137733459473,1
2927102.75,1.8074170053005219,1
2621173.25,1.5732317864894867,1
2474354.25,1.8621407449245453,1
3097169.5,1.6768289506435394,1
2059629.625,1.5333118736743927,1
2687134.25,1.7451193034648895,1
2442031.25,1.5017944872379303,1
3013829.0,1.8310671746730804,1
2917409.5,1.9907859563827515,1
2269603.5,1.557941347360611,1
7193352.0,2.027944028377533,2
6265405.0,2.1753264665603638,2
7320135.0,2.382655054330826,2
5667622.5,2.4130502939224243,2
7147624.0,2.371323883533478,2
8834312.0,2.4102251827716827,2
7368675.0,2.0132415294647217,2
8784956.0,2.4798336923122406,2
9228442.0,2.334192842245102,2
5800679.5,2.3985971808433533,2
5631071.0,2.2206219136714935,2
8166371.5,2.479143500328064,2
5538785.0,2.0227973461151123,2
6964488.5,2.0239448845386505,2
9673762.0,2.2477557957172394,2
5169719.5,2.0856489539146423,2
9118220.0,2.211399644613266,2
5306099.0,2.169105291366577,2
6438001.5,2.4813444912433624,2
9559754.0,2.329743415117264,2
7157236.0,2.018134981393814,2
5382864.5,2.2194412648677826,2
8904586.0,2.0502556562423706,2
8184834.0,2.2434056997299194,2
9093812.0,2.218762844800949,2
7858012.5,2.0539521276950836,2
5242499.5,2.228964388370514,2
8315931.0,2.373809814453125,2
9762640.0,2.110803484916687,2
9386182.0,2.312404751777649,2
8456173.0,2.435698091983795,2
9767364.0,2.183497816324234,2
5838759.5,2.0676007866859436,2
7065367.0,2.31691837310791,2
5507931.0,2.349837005138397,2
8419649.0,2.266573876142502,2
8919842.0,2.2895292937755585,2
9931622.0,2.382393568754196,2
5385403.5,2.298609972000122,2
8047088.0,2.2366481125354767,2
5725212.5,2.2678634226322174,2
6520715.5,2.3717573285102844,2
5608058.5,2.0792384147644043,2
7416172.5,2.084152638912201,2
5054676.5,2.1257529258728027,2
7350053.0,2.2392039000988007,2
6222694.0,2.289419651031494,2
5465657.0,2.2581719756126404,2
7346567.5,2.290299266576767,2
9284500.0,2.4574425518512726,2
9424645.0,2.036404103040695,2
9005065.0,2.2010748386383057,2
5901915.0,2.3799033164978027,2
5141377.5,2.1434207558631897,2
6559610.5,2.0829093158245087,2
9775680.0,2.0530035197734833,2
9100462.0,2.261856198310852,2
6562739.5,2.3810730576515198,2
7410436.0,2.0667266845703125,2
5906503.0,2.247671216726303,2
